Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420
CA-2016-118899,3/22/2016,3/22/2016,Same Day,MC-17275
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170
CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250
CA-2015-139374,9/10/2015,9/14/2015,Standard Class,AR-10345
CA-2017-104850,6/13/2017,6/19/2017,Standard Class,TW-21025
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510
CA-2015-158323,11/30/2015,12/3/2015,First Class,AB-10600
CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620
US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545
CA-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830
CA-2014-143637,3/24/2014,3/29/2014,Second Class,MS-17710
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090
US-2017-109316,6/8/2017,6/10/2017,First Class,MG-17680
CA-2014-125150,5/16/2014,5/23/2014,Standard Class,PW-19030
CA-2015-127327,2/3/2015,2/7/2015,Standard Class,PW-19030
CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110
CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110
CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975
US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295
US-2017-123834,7/21/2017,7/25/2017,Standard Class,GM-14500
CA-2016-128706,2/27/2016,3/2/2016,Standard Class,DW-13540
CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310
CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310
CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910
CA-2016-160241,11/29/2016,12/4/2016,Second Class,DR-12940
CA-2016-155747,6/14/2016,6/21/2016,Standard Class,JS-15685
CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870
CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870
CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870
CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655
CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850
CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850
CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720
CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720
CA-2016-167605,4/28/2016,4/30/2016,Second Class,RB-19570
CA-2015-110891,11/20/2015,11/24/2015,Standard Class,PO-19195
CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330
CA-2017-167549,7/25/2017,7/27/2017,First Class,EM-14200
US-2016-168095,7/15/2016,7/20/2016,Standard Class,MC-17425
CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180
CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380
CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650
CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610
CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610
US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860
CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065
US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055
US-2017-105998,11/3/2017,11/5/2017,First Class,CR-12580
US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365
CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645
CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645
CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645
CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625
US-2014-131870,9/9/2014,9/11/2014,First Class,NF-18595
CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860
CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525
CA-2016-158806,1/7/2016,1/11/2016,Standard Class,NM-18520
CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485
CA-2017-109393,6/30/2017,7/2/2017,Second Class,JC-15775
CA-2017-121489,8/21/2017,8/25/2017,Second Class,CM-11815
US-2017-133081,3/11/2017,3/15/2017,Standard Class,PV-18985
CA-2014-144974,9/26/2014,9/30/2014,Standard Class,CM-12715
CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025
CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025
US-2015-160563,10/20/2015,10/24/2015,Standard Class,NS-18640
CA-2017-151750,1/1/2017,1/5/2017,Standard Class,JM-15250
CA-2017-151750,1/1/2017,1/5/2017,Standard Class,JM-15250
CA-2015-106187,6/23/2015,6/29/2015,Standard Class,RF-19345
CA-2016-105753,10/20/2016,10/26/2016,Standard Class,LC-16960
CA-2017-133046,7/27/2017,8/1/2017,Second Class,DK-13375
CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820
US-2017-167570,12/8/2017,12/15/2017,Standard Class,EG-13900
CA-2017-160122,11/18/2017,11/23/2017,Standard Class,RD-19930
CA-2016-130393,12/1/2016,12/3/2016,Second Class,JM-15865
CA-2016-130393,12/1/2016,12/3/2016,Second Class,JM-15865
CA-2017-101014,8/29/2017,9/4/2017,Standard Class,RW-19540
US-2017-106551,7/22/2017,7/27/2017,Standard Class,EB-13930
CA-2016-116722,11/11/2016,11/16/2016,Standard Class,LP-17080
CA-2016-116722,11/11/2016,11/16/2016,Standard Class,LP-17080
US-2017-150070,9/7/2017,9/12/2017,Standard Class,JA-15970
CA-2017-157350,8/26/2017,9/1/2017,Standard Class,DP-13000
CA-2015-131352,10/8/2015,10/13/2015,Standard Class,GH-14485
CA-2016-118073,8/12/2016,8/16/2016,Standard Class,CS-12490
CA-2014-103219,11/9/2014,11/13/2014,Standard Class,BF-11215
CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750
CA-2014-167997,1/26/2014,1/29/2014,First Class,CA-11965
CA-2016-131296,10/4/2016,10/9/2016,Standard Class,MS-17830
CA-2016-134138,2/16/2016,2/20/2016,Standard Class,JD-15790
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110
CA-2016-144148,7/31/2016,8/5/2016,Standard Class,AH-10690
CA-2017-107174,11/6/2017,11/13/2017,Standard Class,AB-10060
CA-2017-107174,11/6/2017,11/13/2017,Standard Class,AB-10060
CA-2015-112767,8/2/2015,8/6/2015,Standard Class,DK-12985
CA-2015-119879,11/21/2015,11/25/2015,Standard Class,SS-20410
CA-2017-155642,5/18/2017,5/22/2017,Standard Class,BM-11575
CA-2017-155642,5/18/2017,5/22/2017,Standard Class,BM-11575
CA-2015-136728,9/13/2015,9/17/2015,Second Class,AG-10900
US-2017-155866,11/17/2017,11/21/2017,Standard Class,CC-12370
CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495
CA-2015-122266,4/26/2015,4/30/2015,Standard Class,SA-20830
CA-2016-116337,11/7/2016,11/12/2016,Standard Class,MC-17845
CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930
CA-2016-123050,4/4/2016,4/8/2016,Second Class,BC-11125
CA-2016-162355,6/30/2016,7/2/2016,Second Class,PF-19165
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010
CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090
CA-2014-109897,8/12/2014,8/16/2014,Standard Class,BW-11200
CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365
CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095
CA-2016-169670,12/25/2016,12/31/2016,Standard Class,JE-15715
CA-2016-139549,10/20/2016,10/25/2016,Standard Class,MY-18295
CA-2017-134810,5/9/2017,5/10/2017,First Class,MC-17605
CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035
US-2015-158911,7/5/2015,7/11/2015,Standard Class,RS-19765
US-2017-167318,7/26/2017,8/1/2017,Standard Class,GZ-14545
CA-2017-135419,11/3/2017,11/9/2017,Standard Class,BG-11740
CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605
US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500
CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760
CA-2017-135076,4/13/2017,4/17/2017,Standard Class,YS-21880
US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440
US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440
US-2015-115238,4/30/2015,5/4/2015,Standard Class,JW-15220
US-2015-115238,4/30/2015,5/4/2015,Standard Class,JW-15220
US-2015-115238,4/30/2015,5/4/2015,Standard Class,JW-15220
CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350
CA-2017-132199,5/3/2017,5/8/2017,Standard Class,BO-11350
CA-2016-163174,8/26/2016,8/30/2016,Standard Class,XP-21865
CA-2017-147207,1/2/2017,1/4/2017,Second Class,TS-21655
CA-2016-118745,6/11/2016,6/16/2016,Standard Class,SV-20365
CA-2016-163972,10/17/2016,10/21/2016,Standard Class,MG-17890
CA-2016-113726,11/24/2016,12/1/2016,Standard Class,SC-20680
CA-2016-163048,2/8/2016,2/15/2016,Standard Class,MH-17440
CA-2017-110625,12/23/2017,12/30/2017,Standard Class,JB-16045
CA-2016-142594,12/1/2016,12/6/2016,Second Class,EJ-14155
CA-2016-142594,12/1/2016,12/6/2016,Second Class,EJ-14155
CA-2017-120061,11/2/2017,11/7/2017,Second Class,SR-20425
CA-2015-110814,12/5/2015,12/9/2015,Second Class,BD-11635
CA-2017-140480,7/8/2017,7/12/2017,Standard Class,HE-14800
CA-2017-140480,7/8/2017,7/12/2017,Standard Class,HE-14800
CA-2016-130820,11/15/2016,11/15/2016,Same Day,ON-18715
CA-2017-132290,3/10/2017,3/14/2017,Standard Class,MD-17350
CA-2017-118199,5/9/2017,5/11/2017,First Class,LB-16795
CA-2017-150091,10/12/2017,10/16/2017,Standard Class,NP-18670
CA-2017-150091,10/12/2017,10/16/2017,Standard Class,NP-18670
CA-2016-118129,12/19/2016,12/21/2016,Second Class,CL-12565
CA-2017-155621,11/8/2017,11/13/2017,Standard Class,KN-16450
US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075
CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115
CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115
US-2017-118556,5/28/2017,6/2/2017,Second Class,TH-21235
US-2016-164196,11/11/2016,11/17/2016,Standard Class,AS-10285
US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775
US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775
CA-2017-142391,9/24/2017,9/24/2017,Same Day,PB-19150
CA-2016-158841,2/2/2016,2/4/2016,Second Class,SE-20110
CA-2015-102316,3/1/2015,3/3/2015,Second Class,DH-13075
CA-2016-109400,5/2/2016,5/6/2016,Standard Class,NR-18550
CA-2016-144645,2/2/2016,2/8/2016,Standard Class,NS-18640
CA-2017-149720,6/4/2017,6/7/2017,Second Class,EM-14065
CA-2017-118003,12/4/2017,12/10/2017,Standard Class,DO-13645
CA-2017-118003,12/4/2017,12/10/2017,Standard Class,DO-13645
CA-2017-118003,12/4/2017,12/10/2017,Standard Class,DO-13645
CA-2016-141887,1/11/2016,1/15/2016,Standard Class,MP-17470
CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920
CA-2017-137624,11/10/2017,11/17/2017,Standard Class,ME-17320
CA-2016-156748,11/30/2016,12/6/2016,Standard Class,BS-11755
CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830
CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180
CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180
CA-2015-126186,9/11/2015,9/12/2015,First Class,GB-14530
CA-2016-102092,12/9/2016,12/11/2016,First Class,PM-18940
CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780
CA-2016-123540,4/2/2016,4/6/2016,Second Class,DJ-13420
US-2017-108315,4/30/2017,5/4/2017,Standard Class,MH-18115
CA-2017-106747,7/3/2017,7/4/2017,First Class,TS-21505
CA-2017-146164,12/22/2017,12/26/2017,Standard Class,CM-12190
CA-2014-130673,5/20/2014,5/22/2014,Second Class,MC-17590
CA-2017-101700,4/23/2017,4/26/2017,First Class,SO-20335
CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440
CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440
CA-2014-151946,6/4/2014,6/9/2014,Standard Class,BT-11440
CA-2017-117513,3/3/2017,3/8/2017,Standard Class,BT-11395
US-2017-119319,11/6/2017,11/9/2017,Second Class,LC-17050
CA-2015-164084,9/7/2015,9/12/2015,Standard Class,AG-10525
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730
CA-2017-159793,8/25/2017,8/29/2017,Standard Class,SV-20365
CA-2017-151281,4/27/2017,5/2/2017,Standard Class,HM-14980
CA-2015-108259,11/8/2015,11/15/2015,Standard Class,NS-18640
CA-2016-113341,11/25/2016,11/29/2016,Standard Class,MH-17455
US-2015-131842,12/5/2015,12/8/2015,First Class,RR-19525
CA-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390
CA-2017-124765,11/25/2017,11/30/2017,Standard Class,HZ-14950
CA-2015-131856,5/12/2015,5/17/2015,Standard Class,JG-15160
CA-2017-126634,3/30/2017,4/1/2017,Second Class,AB-10165
US-2014-159611,12/27/2014,1/1/2015,Second Class,KB-16315
CA-2017-163265,2/16/2017,2/21/2017,Standard Class,JS-16030
CA-2017-163265,2/16/2017,2/21/2017,Standard Class,JS-16030
CA-2017-141705,10/24/2017,10/26/2017,First Class,PO-18850
CA-2017-127096,9/15/2017,9/17/2017,Second Class,CS-12400
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205
CA-2014-146815,9/8/2014,9/13/2014,Standard Class,PP-18955
CA-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150
CA-2014-105648,3/3/2014,3/7/2014,Standard Class,EJ-14155
US-2015-145422,12/3/2015,12/7/2015,Standard Class,PW-19240
CA-2016-120824,6/12/2016,6/16/2016,Second Class,AW-10930
CA-2016-120824,6/12/2016,6/16/2016,Second Class,AW-10930
CA-2015-103870,12/27/2015,12/31/2015,Standard Class,SP-20860
CA-2015-103870,12/27/2015,12/31/2015,Standard Class,SP-20860
CA-2017-116988,6/27/2017,6/29/2017,Second Class,PW-19030
US-2015-144771,10/2/2015,10/4/2015,First Class,CK-12205
CA-2017-128076,2/2/2017,2/7/2017,Standard Class,BO-11350
CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665
CA-2016-151148,9/12/2016,9/13/2016,Same Day,PO-19180
CA-2016-102813,7/2/2016,7/3/2016,First Class,EA-14035
CA-2017-135377,12/13/2017,12/18/2017,Standard Class,BP-11095
CA-2015-133585,3/1/2015,3/4/2015,First Class,CM-12715
CA-2016-116911,9/15/2016,9/20/2016,Standard Class,JD-16150
CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715
CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715
CA-2016-140935,11/10/2016,11/12/2016,First Class,AB-10015
CA-2016-113082,9/12/2016,9/16/2016,Standard Class,MC-17590
CA-2015-127754,7/26/2015,7/31/2015,Standard Class,CK-12760
CA-2015-145324,11/15/2015,11/19/2015,Standard Class,DH-13675
CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230
CA-2015-125934,9/11/2015,9/18/2015,Standard Class,SN-20560
CA-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185
CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975
CA-2017-103968,12/1/2017,12/7/2017,Standard Class,ML-17755
CA-2016-162159,9/16/2016,9/18/2016,First Class,CR-12625
CA-2015-111038,12/1/2015,12/6/2015,Standard Class,LC-16960
CA-2014-124723,8/5/2014,8/12/2014,Standard Class,GZ-14470
CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320
CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290
CA-2016-150483,5/31/2016,6/4/2016,Standard Class,BP-11290
CA-2014-160276,4/2/2014,4/8/2014,Standard Class,AH-10690
CA-2016-145709,10/4/2016,10/8/2016,Standard Class,AH-10690
CA-2016-168032,1/30/2016,2/3/2016,Standard Class,DF-13135
US-2015-168704,4/13/2015,4/17/2015,Standard Class,FP-14320
US-2015-168704,4/13/2015,4/17/2015,Standard Class,FP-14320
CA-2017-143252,12/18/2017,12/24/2017,Standard Class,HE-14800
CA-2016-102134,3/14/2016,3/19/2016,Standard Class,SP-20545
CA-2017-111717,10/10/2017,10/16/2017,Standard Class,SW-20245
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,JL-15130
CA-2014-156790,8/8/2014,8/10/2014,Second Class,VG-21790
CA-2017-105620,12/25/2017,12/28/2017,First Class,JH-15430
CA-2017-150266,11/25/2017,11/30/2017,Standard Class,RO-19780
CA-2016-157280,11/5/2016,11/7/2016,First Class,LW-17125
CA-2016-157280,11/5/2016,11/7/2016,First Class,LW-17125
CA-2016-134180,11/3/2016,11/7/2016,Standard Class,JP-16135
CA-2017-122308,3/24/2017,3/28/2017,Standard Class,MV-17485
CA-2017-159226,4/25/2017,4/27/2017,Second Class,RL-19615
CA-2017-156622,11/23/2017,11/26/2017,First Class,JP-15460
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,LC-16870
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,LC-16870
CA-2015-123092,12/3/2015,12/7/2015,Standard Class,JG-15115
US-2015-128587,12/24/2015,12/30/2015,Standard Class,HM-14860
CA-2017-159100,10/16/2017,10/21/2017,Standard Class,VP-21760
CA-2017-137785,5/13/2017,5/17/2017,Standard Class,MH-18115
CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655
CA-2016-121447,2/21/2016,2/22/2016,First Class,EA-14035
CA-2014-100706,12/16/2014,12/18/2014,Second Class,LE-16810
US-2016-141880,8/22/2016,8/23/2016,First Class,TC-21475
CA-2015-165799,6/29/2015,7/2/2015,First Class,SG-20470
CA-2016-102127,6/26/2016,7/2/2016,Standard Class,VP-21760
US-2016-152415,9/17/2016,9/22/2016,Standard Class,PO-18865
US-2016-152415,9/17/2016,9/22/2016,Standard Class,PO-18865
CA-2017-128041,9/1/2017,9/1/2017,Same Day,RW-19540
CA-2017-105823,6/22/2017,6/26/2017,Standard Class,RB-19465
CA-2014-138177,9/19/2014,9/24/2014,Standard Class,ND-18460
CA-2014-114335,9/28/2014,10/3/2014,Standard Class,XP-21865
CA-2015-160227,11/2/2015,11/4/2015,First Class,ED-13885
CA-2015-149097,10/20/2015,10/24/2015,Standard Class,SV-20785
CA-2015-149097,10/20/2015,10/24/2015,Standard Class,SV-20785
CA-2016-132304,6/14/2016,6/18/2016,Standard Class,AR-10825
CA-2016-106278,9/2/2016,9/5/2016,Second Class,BM-11140
CA-2017-147550,12/4/2017,12/5/2017,First Class,KE-16420
CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605
CA-2016-143406,9/26/2016,9/30/2016,Standard Class,LR-17035
CA-2015-162950,6/28/2015,7/3/2015,Second Class,DW-13585
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505
CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560
CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560
CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850
CA-2017-100055,5/28/2017,6/1/2017,Standard Class,MD-17860
CA-2016-132990,8/1/2016,8/3/2016,Second Class,KM-16660
CA-2016-160108,12/8/2016,12/12/2016,Standard Class,AG-10900
CA-2016-160108,12/8/2016,12/12/2016,Standard Class,AG-10900
US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505
CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680
CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550
CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420
CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420
US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915
CA-2017-138156,2/11/2017,2/14/2017,First Class,MM-17260
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725
CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665
CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380
CA-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445
CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950
CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305
CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875
CA-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905
CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820
CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270
US-2017-165456,11/30/2017,12/3/2017,First Class,TB-21625
CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965
US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825
US-2017-108343,7/20/2017,7/25/2017,Standard Class,AR-10825
US-2016-111563,11/4/2016,11/8/2016,Standard Class,SM-20005
US-2016-111563,11/4/2016,11/8/2016,Standard Class,SM-20005
CA-2017-121853,9/23/2017,9/29/2017,Standard Class,DB-13660
US-2017-130687,9/7/2017,9/10/2017,First Class,PF-19225
CA-2017-110198,5/1/2017,5/2/2017,First Class,AG-10900
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325
CA-2016-114860,12/22/2016,12/28/2016,Standard Class,DN-13690
CA-2016-114860,12/22/2016,12/28/2016,Standard Class,DN-13690
CA-2016-159009,9/23/2016,9/27/2016,Standard Class,DP-13105
CA-2017-148411,9/24/2017,9/26/2017,First Class,RO-19780
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895
CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895
CA-2017-111591,3/21/2017,3/25/2017,Standard Class,PS-18970
CA-2017-113460,11/7/2017,11/9/2017,Second Class,KN-16390
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760
CA-2015-111339,5/29/2015,5/31/2015,First Class,VP-21760
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670
CA-2017-163097,8/27/2017,8/31/2017,Standard Class,SF-20200
CA-2015-130848,10/25/2015,10/25/2015,Same Day,DG-13300
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220
CA-2014-159814,6/24/2014,6/28/2014,Standard Class,LP-17080
CA-2016-105459,8/12/2016,8/17/2016,Second Class,NP-18700
CA-2017-162789,9/22/2017,9/24/2017,Second Class,LC-17140
US-2017-110149,12/10/2017,12/13/2017,First Class,WB-21850
CA-2015-164777,1/27/2015,1/29/2015,First Class,SC-20305
CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775
CA-2014-116246,9/12/2014,9/17/2014,Second Class,LW-17215
CA-2014-167486,11/27/2014,12/1/2014,Standard Class,JO-15145
CA-2014-152100,5/11/2014,5/16/2014,Standard Class,VW-21775
CA-2015-166219,8/28/2015,9/1/2015,Standard Class,BP-11185
CA-2017-136882,5/27/2017,6/3/2017,Standard Class,DN-13690
US-2017-109610,11/25/2017,11/30/2017,Second Class,BS-11590
CA-2016-126858,11/19/2016,11/23/2016,Standard Class,JM-15265
CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280
CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280
CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280
CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265
CA-2016-164770,12/2/2016,12/4/2016,Second Class,MY-18295
CA-2017-130505,10/12/2017,10/12/2017,Same Day,NF-18385
CA-2016-105207,1/3/2016,1/8/2016,Standard Class,BO-11350
CA-2016-149237,5/26/2016,5/30/2016,Standard Class,CM-12235
US-2015-158589,11/20/2015,11/24/2015,Standard Class,KW-16570
CA-2017-142461,5/30/2017,6/3/2017,Second Class,KT-16480
CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805
CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200
CA-2017-124191,6/12/2017,6/14/2017,Second Class,TS-21610
CA-2016-148747,9/25/2016,9/27/2016,First Class,AS-10045
CA-2015-135727,5/11/2015,5/16/2015,Second Class,PS-18970
CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270
CA-2016-125724,9/22/2016,9/27/2016,Standard Class,SM-20950
CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110
CA-2014-103086,10/17/2014,10/19/2014,Second Class,EB-14170
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905
CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640
CA-2015-148495,8/13/2015,8/13/2015,Same Day,SF-20065
CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760
CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760
CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705
CA-2017-116127,6/25/2017,6/27/2017,Second Class,SB-20185
