Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,NewOrderID,NewCustomerID
CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,CA-2014-125150-0,PW-19030-0
CA-2015-127327,2015-02-03,2015-02-07,Standard Class,PW-19030,CA-2015-127327-0,PW-19030-1
CA-2017-116988,2017-06-27,2017-06-29,Second Class,PW-19030,CA-2017-116988-0,PW-19030-2
CA-2016-136686,2016-12-12,2016-12-16,Standard Class,RF-19840,CA-2016-136686-0,RF-19840-0
US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,US-2014-123183-0,GR-14560-0
CA-2014-146283,2014-09-08,2014-09-15,Standard Class,KT-16465,CA-2014-146283-0,KT-16465-0
US-2014-151925,2014-09-26,2014-10-01,Second Class,KT-16465,US-2014-151925-0,KT-16465-1
US-2016-133879,2016-03-21,2016-03-28,Standard Class,KT-16465,US-2016-133879-0,KT-16465-2
CA-2016-112669,2016-04-14,2016-04-14,Same Day,KT-16465,CA-2016-112669-0,KT-16465-3
CA-2017-135307,2017-11-26,2017-11-27,First Class,LS-17245,CA-2017-135307-0,LS-17245-0
CA-2015-141250,2015-01-19,2015-01-23,Standard Class,PM-18940,CA-2015-141250-0,PM-18940-0
CA-2016-102092,2016-12-09,2016-12-11,First Class,PM-18940,CA-2016-102092-0,PM-18940-1
CA-2017-163097,2017-08-27,2017-08-31,Standard Class,SF-20200,CA-2017-163097-0,SF-20200-0
CA-2017-123967,2017-11-01,2017-11-03,Second Class,SF-20200,CA-2017-123967-0,SF-20200-1
CA-2014-151330,2014-10-14,2014-10-17,First Class,TC-21295,CA-2014-151330-0,TC-21295-0
CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,CA-2017-121048-0,TC-21295-1
CA-2016-157588,2016-07-14,2016-07-19,Standard Class,AR-10570,CA-2016-157588-0,AR-10570-0
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,CA-2015-123092-0,JG-15115-0
CA-2014-163447,2014-12-27,2014-12-31,Standard Class,TB-21190,CA-2014-163447-0,TB-21190-0
CA-2017-148985,2017-11-11,2017-11-15,Second Class,TB-21190,CA-2017-148985-0,TB-21190-1
CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,CA-2015-154291-0,YS-21880-0
CA-2017-135076,2017-04-13,2017-04-17,Standard Class,YS-21880,CA-2017-135076-0,YS-21880-1
CA-2017-119809,2017-08-18,2017-08-25,Standard Class,YS-21880,CA-2017-119809-0,YS-21880-2
US-2014-139500,2014-11-16,2014-11-20,Standard Class,AB-10165,US-2014-139500-0,AB-10165-0
CA-2017-126634,2017-03-30,2017-04-01,Second Class,AB-10165,CA-2017-126634-0,AB-10165-1
CA-2016-163755,2016-11-04,2016-11-08,Second Class,AS-10285,CA-2016-163755-0,AS-10285-0
US-2016-164196,2016-11-11,2016-11-17,Standard Class,AS-10285,US-2016-164196-0,AS-10285-1
CA-2015-144519,2015-11-13,2015-11-17,Standard Class,AW-10930,CA-2015-144519-0,AW-10930-0
CA-2016-120824,2016-06-12,2016-06-16,Second Class,AW-10930,CA-2016-120824-0,AW-10930-1
CA-2014-104563,2014-03-07,2014-03-12,Standard Class,CM-12715,CA-2014-104563-0,CM-12715-0
CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,CA-2014-144974-0,CM-12715-1
CA-2015-133585,2015-03-01,2015-03-04,First Class,CM-12715,CA-2015-133585-0,CM-12715-2
CA-2016-162159,2016-09-16,2016-09-18,First Class,CR-12625,CA-2016-162159-0,CR-12625-0
CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,CA-2017-108560-0,JC-15385-0
CA-2016-140928,2016-09-18,2016-09-22,Standard Class,NB-18655,CA-2016-140928-0,NB-18655-0
CA-2016-132066,2016-10-16,2016-10-20,Standard Class,NB-18655,CA-2016-132066-0,NB-18655-1
CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,CA-2017-107825-0,NB-18655-2
CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,CA-2017-157966-0,SU-20665-0
CA-2017-111388,2017-09-02,2017-09-02,Same Day,SU-20665,CA-2017-111388-0,SU-20665-1
CA-2015-126697,2015-09-21,2015-09-24,First Class,SV-20815,CA-2015-126697-0,SV-20815-0
CA-2017-119746,2017-11-23,2017-11-27,Standard Class,CM-12385,CA-2017-119746-0,CM-12385-0
CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,CA-2015-107685-0,JM-15865-0
CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,CA-2016-130393-0,JM-15865-1
CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,CA-2014-154599-0,KN-16450-0
CA-2017-155621,2017-11-08,2017-11-13,Standard Class,KN-16450,CA-2017-155621-0,KN-16450-1
CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,CA-2015-126557-0,RL-19615-0
CA-2017-159226,2017-04-25,2017-04-27,Second Class,RL-19615,CA-2017-159226-0,RL-19615-1
US-2017-169551,2017-07-07,2017-07-09,First Class,RL-19615,US-2017-169551-0,RL-19615-2
CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,CA-2016-157266-0,TB-21280-0
CA-2017-124205,2017-09-15,2017-09-19,Standard Class,TC-21145,CA-2017-124205-0,TC-21145-0
CA-2016-120369,2016-10-28,2016-10-28,Same Day,VB-21745,CA-2016-120369-0,VB-21745-0
CA-2014-144071,2014-12-08,2014-12-15,Standard Class,DJ-13420,CA-2014-144071-0,DJ-13420-0
CA-2015-168004,2015-10-04,2015-10-09,Second Class,DJ-13420,CA-2015-168004-0,DJ-13420-1
CA-2016-123540,2016-04-02,2016-04-06,Second Class,DJ-13420,CA-2016-123540-0,DJ-13420-2
CA-2016-134138,2016-02-16,2016-02-20,Standard Class,JD-15790,CA-2016-134138-0,JD-15790-0
CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,CA-2017-103065-0,PT-19090-0
CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,CA-2014-126403-0,RR-19525-0
US-2015-131842,2015-12-05,2015-12-08,First Class,RR-19525,US-2015-131842-0,RR-19525-1
CA-2014-140403,2014-10-10,2014-10-10,Same Day,TN-21040,CA-2014-140403-0,TN-21040-0
CA-2016-109869,2016-04-22,2016-04-29,Standard Class,TN-21040,CA-2016-109869-0,TN-21040-1
US-2017-119816,2017-03-04,2017-03-06,Second Class,TT-21460,US-2017-119816-0,TT-21460-0
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,CA-2017-141439-0,TT-21460-1
US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,US-2016-108637-0,AB-10060-0
CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,CA-2017-107174-0,AB-10060-1
CA-2015-120362,2015-09-14,2015-09-19,Standard Class,CA-12265,CA-2015-120362-0,CA-12265-0
CA-2017-140053,2017-07-03,2017-07-10,Standard Class,CA-12265,CA-2017-140053-0,CA-12265-1
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,CA-2017-106432-0,CA-12265-2
CA-2015-107937,2015-05-03,2015-05-08,Standard Class,JB-16045,CA-2015-107937-0,JB-16045-0
CA-2016-139269,2016-05-25,2016-05-30,Standard Class,JB-16045,CA-2016-139269-0,JB-16045-1
CA-2017-110625,2017-12-23,2017-12-30,Standard Class,JB-16045,CA-2017-110625-0,JB-16045-2
US-2016-128902,2016-03-11,2016-03-15,Standard Class,MB-18085,US-2016-128902-0,MB-18085-0
CA-2017-122945,2017-11-16,2017-11-22,Standard Class,MB-18085,CA-2017-122945-0,MB-18085-1
CA-2014-160276,2014-04-02,2014-04-08,Standard Class,AH-10690,CA-2014-160276-0,AH-10690-0
CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,CA-2015-112214-0,AH-10690-1
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,CA-2015-113628-0,AH-10690-2
CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,CA-2016-113831-0,AH-10690-3
CA-2016-144148,2016-07-31,2016-08-05,Standard Class,AH-10690,CA-2016-144148-0,AH-10690-4
CA-2016-145709,2016-10-04,2016-10-08,Standard Class,AH-10690,CA-2016-145709-0,AH-10690-5
US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,US-2017-112347-0,BS-11380-0
CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,CA-2014-166744-0,DN-13690-0
CA-2016-114951,2016-06-26,2016-07-03,Standard Class,DN-13690,CA-2016-114951-0,DN-13690-1
CA-2016-114860,2016-12-22,2016-12-28,Standard Class,DN-13690,CA-2016-114860-0,DN-13690-2
CA-2017-136882,2017-05-27,2017-06-03,Standard Class,DN-13690,CA-2017-136882-0,DN-13690-3
CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,CA-2015-128083-0,EB-13750-0
CA-2015-166947,2015-06-05,2015-06-10,Standard Class,EB-13750,CA-2015-166947-0,EB-13750-1
US-2016-147340,2016-09-24,2016-09-24,Same Day,EB-13750,US-2016-147340-0,EB-13750-2
CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,CA-2016-145548-0,EB-13750-3
CA-2017-161739,2017-11-10,2017-11-15,Second Class,EB-13750,CA-2017-161739-0,EB-13750-4
US-2014-102631,2014-12-13,2014-12-17,Standard Class,EB-13840,US-2014-102631-0,EB-13840-0
CA-2015-164301,2015-03-26,2015-03-30,Standard Class,EB-13840,CA-2015-164301-0,EB-13840-1
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,CA-2017-156951-0,EB-13840-2
CA-2015-103954,2015-08-09,2015-08-13,Second Class,HR-14770,CA-2015-103954-0,HR-14770-0
CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,CA-2017-113278-0,HR-14770-1
CA-2016-124793,2016-03-14,2016-03-16,First Class,MM-18280,CA-2016-124793-0,MM-18280-0
CA-2017-148068,2017-09-18,2017-09-25,Standard Class,MM-18280,CA-2017-148068-0,MM-18280-1
CA-2015-140221,2015-03-05,2015-03-09,Second Class,MS-17365,CA-2015-140221-0,MS-17365-0
CA-2015-130659,2015-12-04,2015-12-09,Second Class,MS-17365,CA-2015-130659-0,MS-17365-1
CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,CA-2015-120103-0,MS-17365-2
CA-2016-107104,2016-11-26,2016-11-30,Standard Class,MS-17365,CA-2016-107104-0,MS-17365-3
CA-2014-124023,2014-04-07,2014-04-10,First Class,PJ-19015,CA-2014-124023-0,PJ-19015-0
CA-2015-122973,2015-07-18,2015-07-20,Second Class,PJ-19015,CA-2015-122973-0,PJ-19015-1
CA-2016-153101,2016-09-08,2016-09-08,Same Day,PJ-19015,CA-2016-153101-0,PJ-19015-2
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,CA-2017-143686-0,PJ-19015-3
CA-2016-115756,2016-09-05,2016-09-07,Second Class,PK-19075,CA-2016-115756-0,PK-19075-0
US-2016-134488,2016-09-24,2016-10-01,Standard Class,PK-19075,US-2016-134488-0,PK-19075-1
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,CA-2016-129126-0,PK-19075-2
CA-2016-118332,2016-12-16,2016-12-23,Standard Class,PK-19075,CA-2016-118332-0,PK-19075-3
CA-2017-116680,2017-09-04,2017-09-06,Second Class,PK-19075,CA-2017-116680-0,PK-19075-4
CA-2014-145800,2014-05-30,2014-06-05,Standard Class,SS-20410,CA-2014-145800-0,SS-20410-0
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,CA-2014-127558-0,SS-20410-1
CA-2015-119879,2015-11-21,2015-11-25,Standard Class,SS-20410,CA-2015-119879-0,SS-20410-2
US-2014-133130,2014-09-27,2014-10-01,Standard Class,TH-21100,US-2014-133130-0,TH-21100-0
CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,CA-2014-153850-0,TH-21100-1
CA-2014-120768,2014-12-19,2014-12-21,Second Class,IM-15070,CA-2014-120768-0,IM-15070-0
CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,CA-2015-104346-0,IM-15070-1
CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,CA-2015-153388-0,PC-19000-0
CA-2017-119564,2017-12-15,2017-12-20,Standard Class,PL-18925,CA-2017-119564-0,PL-18925-0
CA-2015-121783,2015-11-10,2015-11-14,Standard Class,PO-19180,CA-2015-121783-0,PO-19180-0
CA-2016-151148,2016-09-12,2016-09-13,Same Day,PO-19180,CA-2016-151148-0,PO-19180-1
CA-2016-147683,2016-11-13,2016-11-17,Standard Class,PO-19180,CA-2016-147683-0,PO-19180-2
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,CA-2015-124891-0,RH-19495-0
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,CA-2016-124590-0,SP-20920-0
CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,CA-2017-161172-0,SP-20920-1
CA-2015-100657,2015-11-02,2015-11-07,Standard Class,SW-20245,CA-2015-100657-0,SW-20245-0
US-2017-134642,2017-02-25,2017-03-01,Standard Class,SW-20245,US-2017-134642-0,SW-20245-1
CA-2017-111717,2017-10-10,2017-10-16,Standard Class,SW-20245,CA-2017-111717-0,SW-20245-2
US-2016-114174,2016-09-08,2016-09-14,Standard Class,AP-10720,US-2016-114174-0,AP-10720-0
CA-2016-120250,2016-09-19,2016-09-22,First Class,AP-10720,CA-2016-120250-0,AP-10720-1
CA-2016-136322,2016-10-21,2016-10-26,Standard Class,AP-10720,CA-2016-136322-0,AP-10720-2
CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,CA-2017-143021-0,AP-10720-3
CA-2014-151946,2014-06-04,2014-06-09,Standard Class,BT-11440,CA-2014-151946-0,BT-11440-0
CA-2016-106383,2016-03-19,2016-03-21,Second Class,BT-11440,CA-2016-106383-0,BT-11440-1
CA-2015-150791,2015-09-06,2015-09-13,Standard Class,CC-12430,CA-2015-150791-0,CC-12430-0
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,CA-2016-116736-0,CC-12430-1
CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,CA-2017-166695-0,CC-12430-2
CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,CA-2017-143035-0,CC-12430-3
US-2014-125521,2014-03-14,2014-03-19,Standard Class,CK-12325,US-2014-125521-0,CK-12325-0
CA-2014-104472,2014-06-02,2014-06-07,Standard Class,CK-12325,CA-2014-104472-0,CK-12325-1
CA-2016-134789,2016-04-08,2016-04-15,Standard Class,CK-12325,CA-2016-134789-0,CK-12325-2
CA-2017-109085,2017-02-17,2017-02-20,First Class,CK-12325,CA-2017-109085-0,CK-12325-3
CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,CA-2014-100916-0,FH-14275-0
CA-2017-128370,2017-09-10,2017-09-10,Same Day,FH-14275,CA-2017-128370-0,FH-14275-1
CA-2015-102848,2015-11-07,2015-11-09,Second Class,KB-16240,CA-2015-102848-0,KB-16240-0
CA-2016-125017,2016-02-06,2016-02-11,Standard Class,KB-16240,CA-2016-125017-0,KB-16240-1
CA-2017-142034,2017-09-24,2017-09-28,Standard Class,KB-16240,CA-2017-142034-0,KB-16240-2
CA-2014-100706,2014-12-16,2014-12-18,Second Class,LE-16810,CA-2014-100706-0,LE-16810-0
CA-2016-157245,2016-05-19,2016-05-24,Standard Class,LE-16810,CA-2016-157245-0,LE-16810-1
US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,US-2017-150595-0,LE-16810-2
CA-2014-107818,2014-09-08,2014-09-14,Standard Class,MC-17275,CA-2014-107818-0,MC-17275-0
CA-2015-114237,2015-03-13,2015-03-15,First Class,MC-17275,CA-2015-114237-0,MC-17275-1
CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,CA-2015-105599-0,MC-17275-2
CA-2015-143119,2015-09-24,2015-09-30,Standard Class,MC-17275,CA-2015-143119-0,MC-17275-3
CA-2016-118899,2016-03-22,2016-03-22,Same Day,MC-17275,CA-2016-118899-0,MC-17275-4
CA-2014-116932,2014-07-21,2014-07-25,Standard Class,ME-18010,CA-2014-116932-0,ME-18010-0
CA-2016-140746,2016-01-15,2016-01-15,Same Day,RC-19825,CA-2016-140746-0,RC-19825-0
CA-2016-141397,2016-06-20,2016-06-21,First Class,RC-19825,CA-2016-141397-0,RC-19825-1
CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,CA-2014-131009-0,SC-20380-0
CA-2015-113740,2015-08-24,2015-08-28,Second Class,SC-20380,CA-2015-113740-0,SC-20380-1
CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,CA-2017-138975-0,SC-20380-2
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,CA-2017-142090-0,SC-20380-3
CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,CA-2015-103135-0,SS-20515-0
US-2015-142020,2015-06-04,2015-06-08,Second Class,TC-21535,US-2015-142020-0,TC-21535-0
CA-2015-115847,2015-09-19,2015-09-24,Second Class,TC-21535,CA-2015-115847-0,TC-21535-1
CA-2015-120677,2015-05-31,2015-06-04,Standard Class,BD-11320,CA-2015-120677-0,BD-11320-0
CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,CA-2016-136406-0,BD-11320-1
CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,CA-2016-167241-0,BD-11320-2
CA-2016-119165,2016-10-31,2016-11-06,Standard Class,BD-11320,CA-2016-119165-0,BD-11320-3
CA-2017-107125,2017-11-27,2017-12-02,Standard Class,BD-11320,CA-2017-107125-0,BD-11320-4
CA-2014-113271,2014-07-09,2014-07-14,Standard Class,DS-13030,CA-2014-113271-0,DS-13030-0
CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,CA-2017-131954-0,DS-13030-1
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,US-2017-125717-0,DS-13030-2
US-2014-143231,2014-12-31,2015-01-03,First Class,GM-14455,US-2014-143231-0,GM-14455-0
US-2016-161396,2016-04-19,2016-04-25,Standard Class,GM-14455,US-2016-161396-0,GM-14455-1
CA-2017-122595,2017-12-14,2017-12-20,Standard Class,GM-14455,CA-2017-122595-0,GM-14455-2
CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,CA-2014-107811-0,LA-16780-0
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,CA-2014-163552-0,LA-16780-1
CA-2015-129700,2015-05-04,2015-05-05,First Class,LA-16780,CA-2015-129700-0,LA-16780-2
CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,CA-2016-122903-0,LA-16780-3
CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,CA-2016-164091-0,LA-16780-4
CA-2016-123806,2016-11-24,2016-11-27,Second Class,LA-16780,CA-2016-123806-0,LA-16780-5
CA-2016-132829,2016-12-23,2016-12-26,Second Class,LA-16780,CA-2016-132829-0,LA-16780-6
CA-2014-161032,2014-11-18,2014-11-23,Standard Class,MK-17905,CA-2014-161032-0,MK-17905-0
US-2016-148901,2016-05-14,2016-05-19,Standard Class,MK-17905,US-2016-148901-0,MK-17905-1
CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,CA-2016-155516-0,MK-17905-2
CA-2017-168193,2017-03-06,2017-03-11,Second Class,RM-19750,CA-2017-168193-0,RM-19750-0
CA-2014-154963,2014-06-22,2014-06-27,Standard Class,AA-10645,CA-2014-154963-0,AA-10645-0
CA-2014-143210,2014-12-01,2014-12-03,First Class,AA-10645,CA-2014-143210-0,AA-10645-1
CA-2015-110863,2015-11-17,2015-11-24,Standard Class,AA-10645,CA-2015-110863-0,AA-10645-2
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,CA-2016-147137-0,AA-10645-3
CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,CA-2016-131205-0,AA-10645-4
CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,CA-2015-162950-0,DW-13585-0
US-2017-126060,2017-04-14,2017-04-18,Standard Class,DW-13585,US-2017-126060-0,DW-13585-1
CA-2017-123134,2017-05-02,2017-05-07,Standard Class,DW-13585,CA-2017-123134-0,DW-13585-2
CA-2017-131492,2017-10-19,2017-10-24,Second Class,HH-15010,CA-2017-131492-0,HH-15010-0
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,CA-2015-133242-0,KH-16510-0
CA-2015-104948,2015-11-13,2015-11-17,Standard Class,KH-16510,CA-2015-104948-0,KH-16510-1
CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,CA-2017-117457-0,KH-16510-2
CA-2014-142769,2014-09-13,2014-09-13,Same Day,RP-19390,CA-2014-142769-0,RP-19390-0
CA-2014-120474,2014-12-01,2014-12-03,First Class,RP-19390,CA-2014-120474-0,RP-19390-1
CA-2014-156314,2014-12-24,2014-12-26,First Class,RP-19390,CA-2014-156314-0,RP-19390-2
CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,CA-2015-141243-0,AH-10465-0
CA-2016-126165,2016-05-05,2016-05-07,Second Class,AH-10465,CA-2016-126165-0,AH-10465-1
CA-2014-101462,2014-04-20,2014-04-25,Standard Class,BP-11230,CA-2014-101462-0,BP-11230-0
US-2016-116442,2016-12-15,2016-12-22,Standard Class,BP-11230,US-2016-116442-0,BP-11230-1
CA-2017-142888,2017-11-21,2017-11-25,Standard Class,BP-11230,CA-2017-142888-0,BP-11230-2
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,CA-2015-137302-0,BW-11110-0
US-2016-126844,2016-10-08,2016-10-14,Standard Class,BW-11110,US-2016-126844-0,BW-11110-1
CA-2016-101161,2016-10-13,2016-10-20,Standard Class,BW-11110,CA-2016-101161-0,BW-11110-2
CA-2017-154074,2017-08-31,2017-09-02,Second Class,BW-11110,CA-2017-154074-0,BW-11110-3
CA-2014-122609,2014-11-12,2014-11-18,Standard Class,DP-13000,CA-2014-122609-0,DP-13000-0
CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,CA-2015-115742-0,DP-13000-1
CA-2017-157350,2017-08-26,2017-09-01,Standard Class,DP-13000,CA-2017-157350-0,DP-13000-2
CA-2015-157287,2015-12-22,2015-12-23,First Class,HR-14830,CA-2015-157287-0,HR-14830-0
CA-2015-135538,2015-12-24,2015-12-28,Standard Class,HR-14830,CA-2015-135538-0,HR-14830-1
CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,CA-2017-166184-0,HR-14830-2
CA-2016-168046,2016-01-25,2016-01-28,Second Class,JD-15895,CA-2016-168046-0,JD-15895-0
CA-2016-136329,2016-07-09,2016-07-13,Standard Class,JD-15895,CA-2016-136329-0,JD-15895-1
CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,CA-2016-110366-0,JD-15895-2
CA-2016-142545,2016-10-28,2016-11-03,Standard Class,JD-15895,CA-2016-142545-0,JD-15895-3
CA-2015-116638,2015-01-28,2015-01-31,Second Class,JH-15985,CA-2015-116638-0,JH-15985-0
CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,CA-2016-156503-0,NC-18415-0
CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,CA-2017-131254-0,NC-18415-1
CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,CA-2014-120775-0,RD-19930-0
CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,CA-2017-160122-0,RD-19930-1
CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,CA-2014-156587-0,AB-10015-0
CA-2016-140935,2016-11-10,2016-11-12,First Class,AB-10015,CA-2016-140935-0,AB-10015-1
CA-2017-161340,2017-05-28,2017-06-01,Standard Class,AM-10360,CA-2017-161340-0,AM-10360-0
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,CA-2014-160766-0,DM-13015-0
CA-2016-160500,2016-05-05,2016-05-08,First Class,DM-13015,CA-2016-160500-0,DM-13015-1
CA-2014-116834,2014-10-11,2014-10-16,Standard Class,Dp-13240,CA-2014-116834-0,Dp-13240-0
US-2017-132381,2017-08-22,2017-08-24,First Class,Dp-13240,US-2017-132381-0,Dp-13240-1
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,US-2017-162558-0,Dp-13240-2
CA-2017-148404,2017-10-07,2017-10-11,Standard Class,Dp-13240,CA-2017-148404-0,Dp-13240-3
CA-2014-124723,2014-08-05,2014-08-12,Standard Class,GZ-14470,CA-2014-124723-0,GZ-14470-0
CA-2015-123141,2015-11-14,2015-11-19,Standard Class,GZ-14470,CA-2015-123141-0,GZ-14470-1
CA-2015-154795,2015-12-20,2015-12-24,Standard Class,GZ-14470,CA-2015-154795-0,GZ-14470-2
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,CA-2016-131737-0,GZ-14470-3
CA-2016-113726,2016-11-24,2016-12-01,Standard Class,SC-20680,CA-2016-113726-0,SC-20680-0
CA-2014-135657,2014-06-03,2014-06-07,Second Class,SC-20725,CA-2014-135657-0,SC-20725-0
CA-2014-159310,2014-11-07,2014-11-12,Standard Class,SC-20725,CA-2014-159310-0,SC-20725-1
CA-2015-128860,2015-06-29,2015-07-05,Standard Class,SC-20725,CA-2015-128860-0,SC-20725-2
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,CA-2016-103730-0,SC-20725-3
CA-2017-144463,2017-01-01,2017-01-05,Standard Class,SC-20725,CA-2017-144463-0,SC-20725-4
CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,CA-2014-105165-0,SZ-20035-0
CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,CA-2015-154284-0,SZ-20035-1
US-2017-111024,2017-07-03,2017-07-06,Second Class,SZ-20035,US-2017-111024-0,SZ-20035-2
CA-2017-133249,2017-07-08,2017-07-11,First Class,SZ-20035,CA-2017-133249-0,SZ-20035-3
CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,CA-2014-167927-0,XP-21865-0
CA-2014-114335,2014-09-28,2014-10-03,Standard Class,XP-21865,CA-2014-114335-0,XP-21865-1
CA-2016-163174,2016-08-26,2016-08-30,Standard Class,XP-21865,CA-2016-163174-0,XP-21865-2
CA-2014-141726,2014-07-20,2014-07-22,First Class,CC-12145,CA-2014-141726-0,CC-12145-0
CA-2015-121797,2015-01-30,2015-02-06,Standard Class,CC-12145,CA-2015-121797-0,CC-12145-1
CA-2015-122623,2015-09-07,2015-09-11,Standard Class,CC-12145,CA-2015-122623-0,CC-12145-2
CA-2015-131884,2015-12-06,2015-12-06,Same Day,DK-13375,CA-2015-131884-0,DK-13375-0
US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,US-2016-139087-0,DK-13375-1
CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,CA-2017-133046-0,DK-13375-2
US-2014-130379,2014-05-25,2014-05-29,Standard Class,JL-15235,US-2014-130379-0,JL-15235-0
CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,CA-2015-137925-0,JL-15235-1
US-2017-163657,2017-09-02,2017-09-06,Standard Class,JL-15235,US-2017-163657-0,JL-15235-2
US-2014-138758,2014-07-07,2014-07-11,Standard Class,JL-15835,US-2014-138758-0,JL-15835-0
US-2015-138121,2015-12-17,2015-12-17,Same Day,JL-15835,US-2015-138121-0,JL-15835-1
